,Type,timestamp,posX,posY,receivedPosX,receivedPosY,isForwardPass,isSucceeded,receiverId,playerId,receiverTime
456,Pass,2024-10-19 11:53:29.367,44.99,0.38,73.25,6.57,1.0,0.0,0.0,96905,0
457,Pass,2024-10-19 11:53:33.095,79.67,3.48,93.77,8.3,0.0,1.0,97355.0,96902,2024-10-19 11:53:33.226000
458,TacklesAndInterceptions,2024-10-19 11:53:41.837,63.11,33.47,,,,,0.0,97372,0
459,Pass,2024-10-19 11:53:41.642,82.93,19.01,62.22,32.89,1.0,0.0,0.0,97355,0
460,Pass,2024-10-19 11:53:47.192,57.17,29.49,21.9,17.55,0.0,1.0,97375.0,97372,2024-10-19 11:53:47.234000
461,Pass,2024-10-19 11:54:24.421,58.46,34.71,27.85,45.17,0.0,0.0,0.0,97375,0
462,TacklesAndInterceptions,2024-10-19 11:54:24.421,27.81,45.08,,,,,0.0,96901,0
463,Pass,2024-10-19 11:54:36.221,44.68,20.51,28.21,39.87,0.0,1.0,96901.0,97358,2024-10-19 11:54:36.221000
464,Pass,2024-10-19 11:55:15.355,22.62,40.5,20.29,7.6,0.0,1.0,97346.0,96901,2024-10-19 11:55:15.423000
465,Pass,2024-10-19 11:55:24.666,19.48,7.1,40.97,61.24,0.0,1.0,97352.0,97346,2024-10-19 11:55:24.836000
466,Pass,2024-10-19 11:55:28.989,37.59,61.0,37.31,68.51,0.0,0.0,0.0,97352,0
467,Pass,2024-10-19 11:56:16.621,47.62,4.67,39.61,1.07,0.0,1.0,97375.0,96905,2024-10-19 11:56:16.834000
468,Pass,2024-10-19 11:56:20.293,41.99,3.19,54.59,2.77,0.0,1.0,97355.0,97351,2024-10-19 11:56:20.422000
469,Pass,2024-10-19 11:56:21.422,54.18,3.32,57.28,10.21,0.0,1.0,97351.0,97355,2024-10-19 11:56:21.621000
470,Pass,2024-10-19 11:56:36.113,60.44,11.79,61.83,45.96,0.0,1.0,97358.0,97351,2024-10-19 11:56:39.421000
471,Pass,2024-10-19 11:56:44.421,61.52,46.75,92.13,33.57,0.0,1.0,97355.0,97358,2024-10-19 11:56:44.421000
472,TacklesAndInterceptions,2024-10-19 11:56:47.625,38.47,15.76,,,,,0.0,97375,0
473,Pass,2024-10-19 11:56:47.741,91.44,33.97,35.62,15.61,1.0,0.0,0.0,97355,0
474,Pass,2024-10-19 11:56:53.977,6.56,16.16,-3.0,31.46,0.0,0.0,0.0,97375,0
475,Pass,2024-10-19 11:57:20.670,7.85,26.91,49.96,34.42,1.0,0.0,0.0,97376,0
476,TacklesAndInterceptions,2024-10-19 11:57:20.428,51.09,35.08,,,,,0.0,97355,0
477,Pass,2024-10-19 11:57:44.430,52.06,34.36,45.11,34.75,1.0,1.0,97351.0,97355,2024-10-19 11:57:44.430000
478,Pass,2024-10-19 11:57:44.226,42.39,35.07,50.06,33.56,0.0,0.0,0.0,97351,0
479,TacklesAndInterceptions,2024-10-19 11:57:44.226,50.76,34.94,,,,,0.0,97374,0
480,TacklesAndInterceptions,2024-10-19 11:57:53.029,80.09,10.41,,,,,0.0,97355,0
481,Pass,2024-10-19 11:57:53.138,47.12,23.24,79.52,10.98,1.0,0.0,0.0,97374,0
482,Pass,2024-10-19 11:57:56.424,89.36,8.52,93.77,10.66,0.0,0.0,0.0,97355,0
483,Pass,2024-10-19 11:57:58.422,94.1,9.96,105.42,14.28,0.0,0.0,0.0,97355,0
484,Pass,2024-10-19 11:58:35.941,71.41,10.59,48.17,17.97,1.0,1.0,97352.0,97355,2024-10-19 11:58:36.021000
485,Pass,2024-10-19 11:58:39.617,52.81,25.37,61.19,65.94,0.0,1.0,97358.0,97352,2024-10-19 11:58:39.622000
486,Pass,2024-10-19 11:58:47.165,63.28,63.81,78.72,43.14,0.0,0.0,0.0,97358,0
487,Pass,2024-10-19 11:59:01.512,58.77,33.68,86.92,33.07,0.0,1.0,97351.0,97346,2024-10-19 11:59:01.625000
488,Pass,2024-10-19 11:59:02.064,84.88,33.26,88.19,38.16,0.0,1.0,97358.0,97351,2024-10-19 11:59:02.627000
489,TacklesAndInterceptions,2024-10-19 11:59:04.035,89.57,40.79,,,,,0.0,97368,0
490,Pass,2024-10-19 11:59:05.423,87.74,42.23,88.77,39.22,0.0,0.0,0.0,97358,0
491,Pass,2024-10-19 11:59:07.044,89.38,40.35,89.22,33.45,0.0,1.0,97373.0,97368,2024-10-19 11:59:07.228000
492,Pass,2024-10-19 11:59:08.830,87.92,34.22,71.83,35.97,0.0,0.0,0.0,97373,0
493,TacklesAndInterceptions,2024-10-19 11:59:08.830,72.22,37.36,,,,,0.0,96901,0
494,Pass,2024-10-19 11:59:30.821,85.53,0.64,92.71,10.74,0.0,1.0,97369.0,96905,2024-10-19 11:59:30.821000
495,Pass,2024-10-19 11:59:32.825,93.54,12.33,76.01,16.6,0.0,0.0,0.0,97369,0
496,Pass,2024-10-19 11:59:34.624,77.04,19.03,79.48,16.23,0.0,1.0,97373.0,97383,2024-10-19 11:59:34.624000
497,Pass,2024-10-19 11:59:36.622,79.82,17.68,74.09,8.17,0.0,1.0,96905.0,97373,2024-10-19 11:59:36.622000
498,Pass,2024-10-19 11:59:37.036,76.15,8.98,70.48,3.1,0.0,1.0,97375.0,96905,2024-10-19 11:59:37.223000
499,Pass,2024-10-19 11:59:37.821,70.0,3.17,70.28,-2.99,0.0,0.0,0.0,97375,0
500,Pass,2024-10-19 11:59:48.223,66.7,1.02,51.8,8.56,0.0,1.0,97374.0,96905,2024-10-19 11:59:48.223000
501,Pass,2024-10-19 11:59:49.622,51.54,9.43,49.99,13.23,0.0,0.0,0.0,97374,0
502,Pass,2024-10-19 11:59:57.399,49.01,14.09,35.98,56.89,0.0,1.0,97352.0,96901,2024-10-19 11:59:57.429000
503,Pass,2024-10-19 12:00:09.037,26.98,18.94,-3.09,8.88,0.0,0.0,0.0,97376,0
504,Pass,2024-10-19 12:00:32.701,5.94,42.36,29.14,68.61,0.0,0.0,0.0,96901,0
505,Pass,2024-10-19 12:02:02.164,19.96,14.28,57.19,42.59,0.0,0.0,0.0,96900,0
506,Pass,2024-10-19 12:02:03.025,57.88,42.1,55.47,42.37,0.0,1.0,97378.0,97370,2024-10-19 12:02:03.222000
507,TacklesAndInterceptions,2024-10-19 12:02:07.023,61.52,37.01,,,,,0.0,97373,0
508,Pass,2024-10-19 12:02:07.023,60.16,31.5,61.83,37.44,0.0,0.0,0.0,96901,0
509,Pass,2024-10-19 12:02:10.216,61.77,37.84,75.54,59.81,0.0,0.0,0.0,97373,0
510,Pass,2024-10-19 12:03:12.047,100.52,26.87,66.18,53.36,0.0,1.0,97368.0,97369,2024-10-19 12:03:12.221000
511,Pass,2024-10-19 12:03:24.636,53.96,51.65,60.21,55.9,0.0,1.0,96901.0,96902,2024-10-19 12:03:24.823000
512,Pass,2024-10-19 12:03:31.221,68.81,68.0,70.18,65.61,0.0,1.0,97355.0,96901,2024-10-19 12:03:31.221000
513,Pass,2024-10-19 12:03:52.183,71.46,61.55,91.27,65.8,1.0,0.0,0.0,97378,0
514,Pass,2024-10-19 12:03:52.621,92.24,65.05,90.53,68.28,0.0,0.0,0.0,96902,0
515,Pass,2024-10-19 12:04:29.643,49.2,19.61,43.06,18.95,0.0,1.0,97379.0,97375,2024-10-19 12:04:29.643000
516,Pass,2024-10-19 12:04:37.625,20.67,24.01,24.29,24.62,0.0,1.0,96900.0,97356,2024-10-19 12:04:37.625000
517,Pass,2024-10-19 12:04:41.123,24.6,25.32,39.15,45.63,0.0,0.0,0.0,96900,0
518,Pass,2024-10-19 12:04:47.921,48.54,63.53,73.38,71.85,0.0,0.0,0.0,96902,0
519,Pass,2024-10-19 12:07:02.442,39.05,24.54,80.46,-4.14,0.0,0.0,0.0,96900,0
520,Pass,2024-10-19 12:07:07.635,84.72,4.02,92.03,14.44,0.0,1.0,97369.0,96905,2024-10-19 12:07:07.822000
521,Pass,2024-10-19 12:07:55.365,94.38,16.25,81.5,38.69,0.0,0.0,0.0,96905,0
522,Pass,2024-10-19 12:08:01.859,84.26,38.27,50.17,38.62,1.0,1.0,97351.0,97346,2024-10-19 12:08:02.026000
523,TacklesAndInterceptions,2024-10-19 12:08:42.821,71.06,15.01,,,,,0.0,97357,0
524,Pass,2024-10-19 12:08:43.087,14.42,35.21,71.58,14.88,1.0,0.0,0.0,97379,0
525,Pass,2024-10-19 12:08:54.421,71.68,11.68,57.77,17.94,1.0,0.0,0.0,97357,0
526,Pass,2024-10-19 12:09:00.509,62.9,12.86,104.44,13.21,1.0,0.0,0.0,96905,0
527,Pass,2024-10-19 12:09:55.824,60.93,64.03,62.56,60.63,0.0,1.0,97374.0,97368,2024-10-19 12:09:55.824000
528,Pass,2024-10-19 12:10:04.235,64.7,57.21,61.16,53.0,0.0,0.0,0.0,97374,0
529,TacklesAndInterceptions,2024-10-19 12:10:04.235,62.63,53.91,,,,,0.0,97355,0
530,Pass,2024-10-19 12:10:07.022,61.32,53.48,60.05,49.02,0.0,1.0,97351.0,97355,2024-10-19 12:10:08.226000
531,Pass,2024-10-19 12:10:20.421,83.22,63.53,82.87,61.85,0.0,1.0,97357.0,96902,2024-10-19 12:10:20.421000
532,Pass,2024-10-19 12:10:25.431,71.34,60.09,77.36,62.93,0.0,0.0,0.0,97357,0
533,Pass,2024-10-19 12:10:25.226,73.62,61.64,82.22,68.61,1.0,0.0,0.0,97368,0
534,Pass,2024-10-19 12:10:35.478,92.38,41.64,72.87,-1.66,0.0,0.0,0.0,97351,0
535,Pass,2024-10-19 12:10:43.581,73.57,0.81,79.61,22.11,0.0,1.0,97351.0,96900,2024-10-19 12:10:43.621000
536,Pass,2024-10-19 12:10:44.423,79.72,19.84,80.45,24.72,0.0,0.0,0.0,97351,0
537,Pass,2024-10-19 12:10:51.222,75.38,38.99,86.38,33.35,1.0,1.0,97373.0,97378,2024-10-19 12:10:51.222000
538,Pass,2024-10-19 12:11:11.976,22.18,32.98,-1.28,48.4,1.0,0.0,0.0,97346,0
539,Pass,2024-10-19 12:11:45.762,29.38,35.48,11.83,11.49,0.0,1.0,96900.0,97356,2024-10-19 12:11:45.850000
540,Pass,2024-10-19 12:11:50.223,5.09,4.4,34.42,12.58,0.0,0.0,0.0,96900,0
541,Pass,2024-10-19 12:11:52.022,34.23,13.3,35.49,20.42,0.0,1.0,97378.0,96905,2024-10-19 12:11:52.221000
542,Pass,2024-10-19 12:11:59.953,27.01,42.24,50.16,48.64,0.0,0.0,0.0,97356,0
543,Pass,2024-10-19 12:12:00.824,48.89,50.13,60.95,49.9,1.0,1.0,97370.0,97368,2024-10-19 12:12:01.040000
544,TacklesAndInterceptions,2024-10-19 12:12:12.424,53.46,58.59,,,,,0.0,97368,0
545,TacklesAndInterceptions,2024-10-19 12:12:23.222,53.94,55.45,,,,,0.0,97356,0
546,Pass,2024-10-19 12:12:23.627,66.06,61.91,56.23,53.61,0.0,0.0,0.0,97368,0
547,Pass,2024-10-19 12:12:31.621,85.98,65.55,87.43,56.44,0.0,1.0,96902.0,97355,2024-10-19 12:12:31.821000
548,Pass,2024-10-19 12:12:34.146,86.81,60.86,84.2,46.7,0.0,0.0,0.0,96902,0
549,Pass,2024-10-19 12:12:55.043,76.9,26.98,38.31,28.89,1.0,0.0,0.0,96900,0
550,Pass,2024-10-19 12:12:55.852,36.6,29.83,47.04,28.13,1.0,1.0,97373.0,97379,2024-10-19 12:12:55.852000
551,Pass,2024-10-19 12:12:58.023,47.08,27.37,56.4,28.42,1.0,1.0,97369.0,97373,2024-10-19 12:12:58.023000
552,Pass,2024-10-19 12:13:04.600,38.45,34.24,60.92,31.31,0.0,1.0,97357.0,97356,2024-10-19 12:13:04.629000
553,Pass,2024-10-19 12:13:10.441,60.8,30.87,68.95,59.14,0.0,1.0,96902.0,97357,2024-10-19 12:13:10.625000
554,Pass,2024-10-19 12:13:14.821,68.37,59.98,56.51,52.2,1.0,1.0,97356.0,96902,2024-10-19 12:13:14.836000
555,Pass,2024-10-19 12:13:16.438,57.93,53.01,69.17,51.72,0.0,1.0,96902.0,97356,2024-10-19 12:13:16.623000
556,Pass,2024-10-19 12:13:22.423,69.94,51.53,71.03,40.42,0.0,0.0,0.0,96902,0
557,Pass,2024-10-19 12:13:25.626,64.43,56.66,77.23,69.06,0.0,0.0,0.0,97356,0
558,Pass,2024-10-19 12:13:29.422,79.37,60.94,81.35,70.03,0.0,0.0,0.0,97357,0
559,Shot,2024-10-19 12:13:40.624,103.52,50.94,,,,,0.0,97357,0
560,TacklesAndInterceptions,2024-10-19 12:13:47.228,98.55,33.18,,,,,0.0,97369,0
561,Pass,2024-10-19 12:14:22.288,98.14,24.43,76.68,32.28,0.0,0.0,0.0,97369,0
562,Shot,2024-10-19 12:14:23.597,74.84,31.54,,,,,0.0,97357,0
563,TacklesAndInterceptions,2024-10-19 12:14:51.821,26.96,25.76,,,,,0.0,97346,0
564,Pass,2024-10-19 12:14:51.993,97.02,25.72,27.52,26.17,0.0,0.0,0.0,97369,0
565,TacklesAndInterceptions,2024-10-19 12:14:54.423,38.02,14.75,,,,,0.0,96905,0
566,Pass,2024-10-19 12:14:54.423,26.31,24.44,38.23,13.2,0.0,0.0,0.0,97346,0
567,Pass,2024-10-19 12:15:33.984,56.98,2.42,43.12,-4.01,0.0,0.0,0.0,96905,0
568,Pass,2024-10-19 12:16:04.141,68.05,59.72,76.56,68.09,0.0,0.0,0.0,96902,0
569,Pass,2024-10-19 12:16:35.510,85.72,63.95,107.35,10.65,0.0,0.0,0.0,96902,0
570,TacklesAndInterceptions,2024-10-19 12:17:29.423,5.04,2.86,,,,,0.0,97351,0
571,Pass,2024-10-19 12:17:29.633,19.12,26.26,9.04,1.94,0.0,0.0,0.0,97381,0
572,Pass,2024-10-19 12:17:34.326,9.56,2.37,12.72,26.32,0.0,1.0,97346.0,97351,2024-10-19 12:17:34.435000
573,Pass,2024-10-19 12:18:12.482,80.46,35.14,96.5,33.67,0.0,1.0,96900.0,97346,2024-10-19 12:18:12.643000
574,Pass,2024-10-19 12:18:12.643,94.35,34.22,98.27,31.73,0.0,0.0,0.0,96900,0
575,Shot,2024-10-19 12:18:12.985,80.46,35.14,,,,,0.0,97346,0
576,TacklesAndInterceptions,2024-10-19 12:18:44.226,16.8,5.27,,,,,0.0,96900,0
577,Pass,2024-10-19 12:18:52.628,17.34,3.1,42.13,-1.27,0.0,0.0,0.0,96900,0
